,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_hgm_conus117_250m_tif_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,id,col1,geometry
2063,R2373C1281,2373,1281,-85824.52575887169,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1437.0,756.1472,1170.0,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-364.49182,-420.4485,-437.50952,1805.9069,1861.8635,1878.9246,44.0,1.3,30.5,0.0010445514,-24.941181,82.95189,83.74049,83.26318,214.0,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,2.010805e-05,-130.81389,1346.2913,14199.472,8514.693,6128.825,429700.84,1346.2913,-7.74786,23358.617,500.0,121307.98,0,WalkerLane,POINT (-85824.52575887169 1647120.1753636356)
2064,R2373C1282,2373,1282,-85574.52575887169,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1435.0,742.0149,1170.0,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-364.63147,-421.64758,-440.36,1801.8563,1858.8724,1877.5848,43.8,0.9,30.5,0.00091891526,-24.829538,82.98112,83.773735,83.30258,218.0,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,1.8805438e-05,-131.20139,1581.1388,14091.221,8764.274,5884.3013,429501.16,1581.1388,-7.7981987,23174.61,559.01697,121315.96,0,WalkerLane,POINT (-85574.52575887169 1647120.1753636356)
2065,R2373C1283,2373,1283,-85324.52575887169,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1436.0,742.0149,1170.0,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-361.68506,-419.7556,-440.11438,1797.817,1855.8876,1876.2463,43.8,0.9,30.5,0.00091891526,-24.829538,83.01033,83.806984,83.34202,221.0,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,1.8805438e-05,-131.20139,1820.0275,13986.601,9013.878,5640.2573,429301.53,1820.0275,-7.8404365,22991.846,707.1068,121324.46,0,WalkerLane,POINT (-85324.52575887169 1647120.1753636356)
2080,R2386C1504,2386,1504,-30074.525758871692,1643870.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1518.0,213.00888,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-147.75647,-150.15356,-197.23877,1667.1465,1669.5436,1716.6288,17.9,1.5,11.7,0.0035953708,-3.1045775,85.09045,86.94057,87.801506,225.0,248.0,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29068.883,7403.5464,10934.464,10000.0,388804.97,7403.5464,-8.92658,40478.39,707.1068,119941.914,0,WalkerLane,POINT (-30074.525758871692 1643870.1753636356)
2081,R2386C1505,2386,1505,-29824.525758871692,1643870.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1515.0,213.00888,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-153.71594,-155.8451,-202.9342,1667.3816,1669.5107,1716.5999,17.9,1.5,11.7,0.0035953708,-3.1045775,85.08095,86.93594,87.79752,223.0,248.0,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29258.545,7458.217,11180.34,10151.971,388620.16,7458.217,-8.93352,40716.242,559.01697,119753.914,0,WalkerLane,POINT (-29824.525758871692 1643870.1753636356)
2082,R2386C1506,2386,1506,-29574.525758871692,1643870.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1513.0,690.32794,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-154.00354,-155.49512,-202.41016,1668.0225,1669.514,1716.4291,17.9,1.5,11.7,0.0071961465,-8.04942,85.071236,86.93111,87.79326,224.0,240.9,275.2,551.1,332.3,365.7,625.0,164.8,299.9,337.1,7.531212e-06,36.989502,29449.11,7520.8047,11404.495,10307.764,388435.4,7520.8047,-8.940748,40954.242,500.0,119566.14,0,WalkerLane,POINT (-29574.525758871692 1643870.1753636356)
2083,R2386C1507,2386,1507,-29324.525758871692,1643870.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1514.0,690.32794,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-154.8645,-155.82104,-202.74329,1668.4926,1669.4491,1716.3713,17.9,1.5,11.7,0.0071961465,-8.04942,85.06132,86.92605,87.78872,227.0,240.9,275.2,551.1,332.3,365.7,625.0,164.8,299.9,337.1,7.531212e-06,36.989502,29640.555,7591.1133,11629.703,10467.211,388250.72,7591.1133,-8.948322,41192.383,559.01697,119378.6,0,WalkerLane,POINT (-29324.525758871692 1643870.1753636356)
2084,R2386C1508,2386,1508,-29074.525758871692,1643870.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1518.0,690.32794,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-154.42041,-154.84253,-201.7716,1668.9628,1669.3849,1716.314,17.2,1.6,11.4,0.0071961465,-8.04942,85.05118,86.92078,87.78391,228.0,240.9,275.2,551.1,332.3,365.7,625.0,164.8,299.9,337.1,7.531212e-06,36.989502,29832.867,7668.9307,11855.905,10630.1455,388066.12,7668.9307,-8.956104,41430.664,707.1068,119191.29,0,WalkerLane,POINT (-29074.525758871692 1643870.1753636356)
2087,R2387C1504,2387,1504,-30074.525758871692,1643620.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1524.0,213.00888,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-142.62158,-145.08423,-191.80188,1667.2532,1669.7158,1716.4335,17.9,1.5,11.7,0.0035953708,-3.1045775,85.066315,86.93031,87.77561,224.0,248.0,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29232.9,7158.9106,10982.941,10090.218,388973.34,7158.9106,-8.91872,40401.887,559.01697,120106.73,0,WalkerLane,POINT (-30074.525758871692 1643620.1753636356)
2088,R2387C1505,2387,1505,-29824.525758871692,1643620.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1522.0,213.00888,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-148.70288,-150.62817,-197.35425,1667.7231,1669.6484,1716.3745,17.9,1.5,11.7,0.0035953708,-3.1045775,85.05685,86.92574,87.77168,223.0,248.0,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29421.506,7215.435,11227.756,10259.143,388788.6,7215.435,-8.925953,40640.19,353.5534,119918.984,0,WalkerLane,POINT (-29824.525758871692 1643620.1753636356)
2089,R2387C1506,2387,1506,-29574.525758871692,1643620.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1519.0,690.32794,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-151.11987,-152.50854,-199.24268,1668.1932,1669.5819,1716.316,17.9,1.5,11.7,0.0071961465,-8.04942,85.047165,86.92096,87.76748,224.0,240.9,275.2,551.1,332.3,365.7,625.0,164.8,299.9,337.1,7.531212e-06,36.989502,29611.02,7280.11,11472.794,10431.323,388603.9,7280.11,-8.933489,40878.633,250.0,119731.47,0,WalkerLane,POINT (-29574.525758871692 1643620.1753636356)
2090,R2387C1507,2387,1507,-29324.525758871692,1643620.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1518.0,690.32794,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-150.48254,-151.23169,-197.79297,1668.834,1669.5831,1716.1444,17.9,1.5,11.7,0.0071961465,-8.04942,85.03728,86.91596,87.763,228.0,240.9,275.2,551.1,332.3,365.7,625.0,164.8,299.9,337.1,7.531212e-06,36.989502,29801.426,7352.7207,11718.042,10606.602,388419.3,7352.7207,-8.941305,41117.21,353.5534,119544.19,0,WalkerLane,POINT (-29324.525758871692 1643620.1753636356)
2091,R2387C1508,2387,1508,-29074.525758871692,1643620.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1524.0,690.32794,167.9,516.3,426.7,337.2,395.1,333.0,177.6,564.2,496.7,-149.5664,-149.77966,-196.34863,1669.3041,1669.5173,1716.0863,17.2,1.6,11.4,0.0071961465,-8.04942,85.027176,86.91075,87.758255,229.0,240.9,275.2,551.1,332.3,365.7,625.0,164.8,299.9,337.1,7.531212e-06,36.989502,29992.707,7433.034,11963.486,10784.827,388234.78,7433.034,-8.949436,41355.926,559.01697,119357.13,0,WalkerLane,POINT (-29074.525758871692 1643620.1753636356)
2095,R2388C1504,2388,1504,-30074.525758871692,1643370.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1528.0,213.00888,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-140.69543,-143.05664,-189.59253,1667.424,1669.7852,1716.321,17.9,1.5,11.7,0.0035953708,-3.1045775,85.04207,86.91992,87.74962,223.0,274.0,304.2,573.9,355.2,409.0,623.6,170.9,303.7,346.7,1.2806713e-05,34.38886,29398.129,6914.658,11036.87,9905.807,389141.75,6914.658,-8.907911,40326.79,500.0,120271.83,0,WalkerLane,POINT (-30074.525758871692 1643370.1753636356)
2096,R2388C1505,2388,1505,-29824.525758871692,1643370.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1527.0,213.00888,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-142.11621,-143.83691,-190.20044,1668.0647,1669.7854,1716.1489,17.9,1.5,11.7,0.0035953708,-3.1045775,85.03263,86.91541,87.74574,223.0,274.0,304.2,573.9,355.2,409.0,623.6,170.9,303.7,346.7,1.2806713e-05,34.38886,29585.68,6973.1626,11280.515,10077.822,388957.1,6973.1626,-8.91539,40565.535,250.0,120084.34,0,WalkerLane,POINT (-29824.525758871692 1643370.1753636356)
2097,R2388C1506,2388,1506,-29574.525758871692,1643370.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1523.0,690.32794,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-144.25256,-145.70422,-192.07227,1668.2996,1669.7512,1716.1193,17.9,1.5,11.7,0.0071961465,-8.04942,85.02299,86.91068,87.74159,225.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.531212e-06,36.989502,29774.15,7040.064,11524.431,10253.048,388772.5,7040.064,-8.923168,40804.41,0.0,119897.09,0,WalkerLane,POINT (-29574.525758871692 1643370.1753636356)
2098,R2388C1507,2388,1507,-29324.525758871692,1643370.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1523.0,690.32794,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-145.51074,-146.32092,-192.51721,1668.9402,1669.7504,1715.9467,17.9,1.5,11.7,0.0071961465,-8.04942,85.01312,86.90574,87.737175,228.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.531212e-06,36.989502,29963.52,7115.1245,11768.603,10431.323,388588.0,7115.1245,-8.931238,41043.42,250.0,119710.07,0,WalkerLane,POINT (-29324.525758871692 1643370.1753636356)
2099,R2388C1508,2388,1508,-29074.525758871692,1643370.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1528.0,690.32794,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-144.6311,-144.90344,-191.10852,1669.4102,1669.6825,1715.8876,17.2,1.6,11.4,0.0071961465,-8.04942,85.00306,86.90059,87.73249,228.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.531212e-06,36.989502,30153.773,7198.09,12013.014,10612.492,388403.53,7198.09,-8.939613,41282.562,500.0,119523.27,0,WalkerLane,POINT (-29074.525758871692 1643370.1753636356)
2103,R2389C1504,2389,1504,-30074.525758871692,1643120.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1531.0,118.69021,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-131.05896,-133.48694,-179.65442,1667.5306,1669.9586,1716.1261,17.9,1.5,11.7,0.0035953708,-2.8773885,85.01772,86.90939,87.72351,223.0,274.0,304.2,573.9,355.2,409.0,623.6,170.9,303.7,346.7,1.2806713e-05,28.202723,29564.549,6670.832,11070.795,9724.325,389310.28,6670.832,-8.896696,40253.105,559.01697,120437.23,0,WalkerLane,POINT (-30074.525758871692 1643120.1753636356)
2104,R2389C1505,2389,1505,-29824.525758871692,1643120.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1531.0,118.69021,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-134.81506,-136.60059,-182.59692,1668.1713,1669.9568,1715.9531,17.9,1.5,11.7,0.0035953708,-2.8773885,85.008316,86.90494,87.719696,225.0,274.0,304.2,573.9,355.2,409.0,623.6,170.9,303.7,346.7,1.2806713e-05,28.202723,29751.05,6731.456,11319.231,9899.495,389125.7,6731.456,-8.904435,40492.285,353.5534,120250.0,0,WalkerLane,POINT (-29824.525758871692 1643120.1753636356)
2105,R2389C1506,2389,1506,-29574.525758871692,1643120.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1530.0,466.22357,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-139.13403,-140.37952,-186.38599,1668.641,1669.8865,1715.893,17.9,1.5,11.7,0.0071961465,-7.7665257,84.998695,86.90027,87.71561,227.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.531212e-06,39.035843,29938.479,6800.7354,11567.735,10077.822,388941.2,6800.7354,-8.912476,40731.59,250.0,120063.01,0,WalkerLane,POINT (-29574.525758871692 1643120.1753636356)
2106,R2389C1507,2389,1507,-29324.525758871692,1643120.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1531.0,466.22357,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-137.15369,-137.75586,-183.59155,1669.2815,1669.8837,1715.7194,17.9,1.5,11.7,0.0071961465,-7.7665257,84.98887,86.895386,87.71125,228.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.531212e-06,39.035843,30126.814,6878.408,11816.303,10259.143,388756.75,6878.408,-8.920792,40971.027,353.5534,119876.234,0,WalkerLane,POINT (-29324.525758871692 1643120.1753636356)
2107,R2389C1508,2389,1508,-29074.525758871692,1643120.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1531.0,466.22357,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-139.15637,-139.21912,-185.06458,1669.7513,1669.8141,1715.6595,17.2,1.6,11.4,0.0071961465,-7.7665257,84.978836,86.89028,87.70662,228.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.531212e-06,39.035843,30316.043,6964.1943,12064.929,10443.299,388572.38,6964.1943,-8.929366,41210.586,559.01697,119689.7,0,WalkerLane,POINT (-29074.525758871692 1643120.1753636356)
2110,R2390C1504,2390,1504,-30074.525758871692,1642870.1753636356,1,3.949664,4.2493615,2.8869188,2.7967196,4.008004,1544.0,118.69021,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-128.28027,-130.50476,-176.30896,1667.8723,1670.0968,1715.901,18.1,1.3,12.1,0.0038103492,-2.8773885,84.99326,86.89873,87.697296,225.0,274.0,304.2,573.9,355.2,409.0,623.6,170.9,303.7,346.7,1.1594763e-05,28.202723,29732.137,6427.48,11101.802,9545.941,389478.9,6427.48,-8.885115,40180.84,707.1068,120602.914,0,WalkerLane,POINT (-30074.525758871692 1642870.1753636356)
2111,R2390C1505,2390,1505,-29824.525758871692,1642870.1753636356,1,3.9128618,4.2493615,2.8869188,2.7967196,4.008004,1543.0,118.69021,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-129.1991,-130.7793,-176.41345,1668.5127,1670.0929,1715.727,18.1,1.3,12.1,0.0038103492,-2.8773885,84.98389,86.89433,87.69354,227.0,274.0,304.2,573.9,355.2,409.0,623.6,170.9,303.7,346.7,1.1594763e-05,28.202723,29917.596,6490.3774,11349.56,9724.325,389294.4,6490.3774,-8.892998,40420.445,559.01697,120415.945,0,WalkerLane,POINT (-29824.525758871692 1642870.1753636356)
2112,R2390C1506,2390,1506,-29574.525758871692,1642870.1753636356,1,3.9128618,4.2493615,2.8869188,2.7967196,4.008004,1543.0,466.22357,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-131.69897,-132.73767,-178.38269,1668.9824,1670.0211,1715.6661,18.1,1.3,12.1,0.0059564947,-7.7665257,84.9743,86.88972,87.68951,227.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.818494e-06,39.035843,30103.986,6562.202,11597.413,9905.807,389109.97,6562.202,-8.901279,40660.176,500.0,120229.21,0,WalkerLane,POINT (-29574.525758871692 1642870.1753636356)
2113,R2390C1507,2390,1507,-29324.525758871692,1642870.1753636356,1,3.9128618,4.2493615,2.8869188,2.7967196,4.008004,1543.0,466.22357,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-128.83606,-129.50012,-174.97021,1669.388,1670.052,1715.5221,18.1,1.3,12.1,0.0059564947,-7.7665257,84.96451,86.88489,87.68521,227.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.818494e-06,39.035843,30291.295,6642.665,11845.357,10090.218,388925.6,6642.665,-8.909849,40900.03,559.01697,120042.7,0,WalkerLane,POINT (-29324.525758871692 1642870.1753636356)
2114,R2390C1508,2390,1508,-29074.525758871692,1642870.1753636356,1,3.9128618,4.2493615,2.9146876,2.8719778,4.008004,1542.0,466.22357,411.0,755.2,752.0,444.4,597.5,621.7,155.1,822.4,845.4,-130.95276,-131.07556,-176.55652,1669.8577,1669.9805,1715.4614,17.5,1.2,11.5,0.0059564947,-7.7665257,84.954506,86.87985,87.68064,229.0,254.9,332.1,572.2,290.1,388.0,632.8,202.6,297.8,351.3,7.818494e-06,39.035843,30479.502,6731.456,12093.387,10277.402,388741.3,6731.456,-8.918739,41140.004,707.1068,119856.42,0,WalkerLane,POINT (-29074.525758871692 1642870.1753636356)
2129,R2393C1089,2393,1089,-133824.5257588717,1642120.1753636356,1,3.8593724,4.2462053,0.28100985,-0.10899738,3.8549097,1841.0,237.51387,1730.4,1512.9,3307.6,1301.0,1215.5,2995.2,1991.6,2079.3,2800.0,-348.9242,-349.47742,-352.97498,2193.3577,2193.911,2197.4084,53.2,43.0,9.4,0.002803005,-10.539422,77.14041,77.307846,76.09039,114.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.1211878e-05,-133.62016,9199.185,57079.99,750.0,3010.3987,471708.4,750.0,-7.429489,17408.69,707.1068,133780.14,0,WalkerLane,POINT (-133824.5257588717 1642120.1753636356)
2130,R2393C1090,2393,1090,-133574.5257588717,1642120.1753636356,1,3.8593724,4.2462053,0.28100985,-0.10899738,3.8549097,1773.0,297.8632,1730.4,1512.9,3307.6,1301.0,1215.5,2995.2,1991.6,2079.3,2800.0,-401.3042,-400.61987,-403.74805,2193.215,2192.5308,2195.659,50.1,38.1,11.0,0.0027466393,-12.758578,77.16976,77.339516,76.12271,128.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,9000.0,56842.438,1000.0,3259.6013,471501.06,1000.0,-7.5148478,17553.49,559.01697,133697.66,0,WalkerLane,POINT (-133574.5257588717 1642120.1753636356)
2131,R2393C1091,2393,1091,-133324.5257588717,1642120.1753636356,1,3.8593724,4.2462053,0.28100985,-0.10899738,3.8549097,1737.0,297.8632,1730.4,1512.9,3307.6,1301.0,1215.5,2995.2,1991.6,2079.3,2800.0,-446.82703,-444.56775,-447.42224,2193.1128,2190.8535,2193.708,50.1,38.1,11.0,0.0027466393,-12.758578,77.19911,77.371185,76.15505,148.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,8750.0,56604.992,1250.0,3508.9172,471293.75,1250.0,-7.5771885,17700.635,500.0,133615.6,0,WalkerLane,POINT (-133324.5257588717 1642120.1753636356)
2132,R2393C1092,2393,1092,-133074.5257588717,1642120.1753636356,1,3.8593724,4.2462053,0.3273585,-0.10899738,3.8549097,1712.0,297.8632,1397.9,1293.3,1698.0,1200.2,1023.4,2380.3,1794.5,2008.5,2069.9,-483.9292,-480.10327,-482.6809,2193.0044,2189.1785,2191.756,50.1,38.1,11.0,0.0027466393,-12.758578,77.22845,77.402855,76.187416,189.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,8500.0,56367.656,1500.0,3758.324,471086.5,1500.0,-7.6242905,17850.07,559.01697,133533.94,0,WalkerLane,POINT (-133074.5257588717 1642120.1753636356)
2133,R2393C1093,2393,1093,-132824.5257588717,1642120.1753636356,1,3.8593724,4.2462053,0.3273585,-0.10899738,3.8549097,1699.0,297.8632,1397.9,1293.3,1698.0,1200.2,1023.4,2380.3,1794.5,2008.5,2069.9,-490.97827,-485.79028,-487.96167,2193.0103,2187.8223,2189.9937,50.1,38.1,11.0,0.0027466393,-12.758578,77.25778,77.434525,76.2198,219.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,8250.0,56130.43,1750.0,4007.805,470879.3,1750.0,-7.661834,18001.736,707.1068,133452.7,0,WalkerLane,POINT (-132824.5257588717 1642120.1753636356)
2136,R2394C1089,2394,1089,-133824.5257588717,1641870.1753636356,1,3.8593724,4.2462053,0.28100985,-0.09791815,3.8549097,1799.0,237.51387,1730.4,1512.9,3307.6,1301.0,1215.5,2995.2,1991.6,2079.3,2800.0,-430.5725,-431.81616,-435.11597,2193.2659,2194.5095,2197.8093,53.2,43.0,9.4,0.0015925529,-10.539422,77.12683,77.29428,76.072014,83.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.0399919e-05,-133.62016,9253.378,57158.223,750.0,3000.0,471848.1,750.0,-7.43012,17204.65,559.01697,134016.1,0,WalkerLane,POINT (-133824.5257588717 1641870.1753636356)
2137,R2394C1090,2394,1090,-133574.5257588717,1641870.1753636356,1,3.8593724,4.2462053,0.28100985,-0.09791815,3.8549097,1755.0,297.8632,1730.4,1512.9,3307.6,1301.0,1215.5,2995.2,1991.6,2079.3,2800.0,-427.0802,-426.73108,-429.76404,2193.1765,2192.8274,2195.8604,50.1,38.1,11.0,0.0022740727,-12.758578,77.156235,77.32601,76.10437,138.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.2347931e-05,-119.18509,9003.472,56920.996,1000.0,3250.0,471640.8,1000.0,-7.5129137,17351.152,353.5534,133933.75,0,WalkerLane,POINT (-133574.5257588717 1641870.1753636356)
2138,R2394C1091,2394,1091,-133324.5257588717,1641870.1753636356,1,3.8593724,4.2462053,0.28100985,-0.09791815,3.8549097,1728.0,297.8632,1730.4,1512.9,3307.6,1301.0,1215.5,2995.2,1991.6,2079.3,2800.0,-450.96875,-450.15454,-452.9607,2193.096,2192.2817,2195.088,50.1,38.1,11.0,0.0022740727,-12.758578,77.18563,77.35774,76.13675,165.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.2347931e-05,-119.18509,8753.57,56683.883,1250.0,3500.0,471433.6,1250.0,-7.5750537,17500.0,250.0,133851.83,0,WalkerLane,POINT (-133324.5257588717 1641870.1753636356)
2139,R2394C1092,2394,1092,-133074.5257588717,1641870.1753636356,1,3.8593724,4.2462053,0.3273585,-0.09791815,3.8549097,1709.0,297.8632,1397.9,1293.3,1698.0,1200.2,1023.4,2380.3,1794.5,2008.5,2069.9,-479.15784,-476.75427,-479.29236,2193.0042,2190.6006,2193.1387,50.1,38.1,11.0,0.0022740727,-12.758578,77.21502,77.38947,76.16916,198.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.2347931e-05,-119.18509,8503.676,56446.88,1500.0,3750.0,471226.4,1500.0,-7.624014,17651.133,353.5534,133770.33,0,WalkerLane,POINT (-133074.5257588717 1641870.1753636356)
2140,R2394C1093,2394,1093,-132824.5257588717,1641870.1753636356,1,3.8593724,4.2462053,0.3273585,-0.09791815,3.8549097,1702.0,297.8632,1397.9,1293.3,1698.0,1200.2,1023.4,2380.3,1794.5,2008.5,2069.9,-487.34277,-483.60034,-485.75757,2192.9695,2189.227,2191.3843,50.1,38.1,11.0,0.0022740727,-12.758578,77.24441,77.4212,76.201584,219.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.2347931e-05,-119.18509,8253.787,56209.984,1750.0,4000.0,471019.25,1750.0,-7.663659,17804.494,559.01697,133689.23,0,WalkerLane,POINT (-132824.5257588717 1641870.1753636356)
2144,R2395C1089,2395,1089,-133824.5257588717,1641620.1753636356,1,3.8593724,4.2462053,0.28100985,-0.09791815,3.8549097,1727.0,237.51387,1730.4,1512.9,3307.6,1301.0,1215.5,2995.2,1991.6,2079.3,2800.0,-466.49756,-469.23218,-472.46606,2193.2158,2195.9504,2199.1843,53.2,43.0,9.4,0.0015925529,-10.539422,77.11345,77.28099,76.0538,146.0,1433.5,1409.0,1977.0,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.0399919e-05,-133.62016,9263.504,57237.445,750.0,3000.0,471987.88,750.0,-7.4287686,17001.838,500.0,134252.1,0,WalkerLane,POINT (-133824.5257588717 1641620.1753636356)
