,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,geometry
4124667,R1148C2199,1148,2199,143675.4742,1953370.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1838,280.56888,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-248.80237,-163.91797,-92.985596,2090.1973,2005.3129,1934.3805,0.8,0.8,0,-7.2831764,85.73546,92.9143,86.0013,217,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-13.548186,18400.068,89389.945,1250,23033.941,123365.82,1250,-8.584806,25731.79,559.01697,10176.566,POINT (143675.4742411283 1953370.1753636356)
4124668,R1148C2200,1148,2200,143925.4742,1953370.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1836,280.56888,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-250.2102,-165.95654,-95.23694,2089.3723,2005.1187,1934.399,0.8,0.8,0,-7.2831764,85.74525,92.92433,86.006874,218,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-13.548186,18550.607,89639.555,1500,22784.314,123135.34,1500,-8.642585,25599.072,500,10062.306,POINT (143925.4742411283 1953370.1753636356)
4124669,R1148C2201,1148,2201,144175.4742,1953370.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1835,280.56888,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-250.33154,-167.91248,-97.72522,2087.251,2004.8319,1934.6447,0.8,0.8,0,-7.2831764,85.755196,92.9342,86.01256,218,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-13.548186,18703.275,89889.164,1750,22534.695,122904.945,1750,-8.691947,25468.117,559.01697,9953.015,POINT (144175.4742411283 1953370.1753636356)
4124670,R1148C2202,1148,2202,144425.4742,1953370.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1833,383.14734,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-250.36523,-169.20312,-99.44055,2085.6064,2004.4443,1934.6818,0.8,0.8,0,-10.251661,85.765305,92.9439,86.01834,217,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-16.83285,18858.021,90138.78,1952.5624,22285.084,122674.62,1952.5624,-8.727848,25338.953,707.1068,9848.857,POINT (144425.4742411283 1953370.1753636356)
4124671,R1148C2203,1148,2203,144675.4742,1953370.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1830,383.14734,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-251.27942,-171.96106,-102.73279,2083.474,2004.1558,1934.9275,0.8,0.8,0,-10.251661,85.77557,92.95343,86.02424,220,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-16.83285,19014.797,90388.4,2121.3203,22035.482,122444.375,2121.3203,-8.755886,25211.604,901.3878,9750,POINT (144675.4742411283 1953370.1753636356)
4128121,R1149C2062,1149,2062,109425.4742,1953120.175,1,3.6955383,4.277833,2.5737755,2.6790185,3.9618104,1720,385.80847,261,128.4,105.4,96.4,72,69.6,529,282.7,176.4,-151.42822,-143.83032,-146.51465,1886.0552,1878.4573,1881.1416,1.1,1.2,0,-0.81965697,85.20584,90.7259,85.62082,210,292.3,324.8,358.2,376.9,446.1,528.1,199.9,277.8,200.1,-18.28173,8321.658,55204.734,12619.43,6754.628,155435.67,6754.628,-8.6136,1000,34508.152,5099.0195,POINT (109425.47424112831 1953120.1753636356)
4128257,R1149C2198,1149,2198,143425.4742,1953120.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1844,352.71768,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-241.18835,-154.95996,-83.48987,2092.2312,2006.0028,1934.5327,0.8,0.8,0,-9.742151,85.71613,92.87505,85.98461,209,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-14.475257,18454.336,89126.664,1000,23298.336,123500,1000,-8.520237,25656.383,901.3878,10077.822,POINT (143425.4742411283 1953120.1753636356)
4128258,R1149C2199,1149,2199,143675.4742,1953120.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1837,352.71768,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-248.34521,-163.9591,-93.02307,2090.1006,2005.7145,1934.7784,0.8,0.8,0,-9.742151,85.72573,92.88526,85.99006,217,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-14.475257,18601.076,89376.31,1250,23048.861,123269.266,1250,-8.590169,25520.824,790.5694,9956.154,POINT (143675.4742411283 1953120.1753636356)
4128259,R1149C2200,1149,2200,143925.4742,1953120.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1835,352.71768,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-250.90344,-167.79382,-97.286865,2088.4324,2005.3228,1934.8158,0.8,0.8,0,-9.742151,85.73549,92.8953,85.99562,218,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-14.475257,18750,89625.96,1500,22799.396,123038.61,1500,-8.647881,25387.004,750,9839.334,POINT (143925.4742411283 1953120.1753636356)
4128260,R1149C2201,1149,2201,144175.4742,1953120.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1835,352.71768,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-251.06909,-169.81079,-99.839966,2086.2908,2005.0325,1935.0616,0.8,0.8,0,-9.742151,85.745415,92.90517,86.00129,218,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-14.475257,18901.059,89875.61,1750,22549.945,122808.03,1750,-8.69716,25254.95,790.5694,9727.538,POINT (144175.4742411283 1953120.1753636356)
4128261,R1149C2202,1149,2202,144425.4742,1953120.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1833,438.74417,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-250.41235,-170.42456,-100.88147,2084.63,2004.6421,1935.099,0.8,0.8,0,-13.699668,85.7555,92.91487,86.00706,217,186.7,184.5,238.3,174.9,227.3,324.8,85.2,136.3,157.4,-17.513412,19054.2,90125.26,2000,22300.504,122577.52,2000,-8.740267,25124.69,901.3878,9620.94,POINT (144425.4742411283 1953120.1753636356)
4131850,R1150C2200,1150,2200,143925.4742,1952870.175,1,3.647939,4.261802,2.9252267,2.9009943,3.8260782,1835,352.71768,42.3,51.9,84.1,28.8,38.4,72.7,80.3,82.5,111.1,-251.56067,-169.60132,-99.30847,2087.4849,2005.5255,1935.2327,0.8,0.8,0,-9.742151,85.725586,92.866104,85.98425,218,190.8,188.7,235.4,174.1,225.8,312,82.2,135.8,157.2,-14.475257,18950.594,89613.055,1520.6907,22817.209,122942.31,1520.6907,-8.65711,25175.633,1000,9617.692,POINT (143925.4742411283 1952870.1753636356)
4160136,R1158C1758,1158,1758,33425.47424,1950870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1465,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-129.79797,-156.27112,-214.45178,1597.206,1623.6792,1681.8599,2.4,2.8,0,5.305492,94.47009,95.554794,94.705696,221,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11067.972,6828.25,19144.19,16298.006,159937.88,6828.25,-8.918332,24830.676,1000,32662.096,POINT (33425.47424112831 1950870.1753636356)
4163725,R1159C1756,1159,1756,32925.47424,1950620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1472,149.05237,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-122.25281,-148.08789,-205.32483,1598.111,1623.946,1681.183,2.4,2.8,0,6.0880537,94.62561,95.69859,94.86263,218,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,13.460472,11149.552,6408.003,19014.797,16517.037,160212.55,6408.003,-8.889011,24545.875,901.3878,33136.082,POINT (32925.47424112831 1950620.1753636356)
4163726,R1159C1757,1159,1757,33175.47424,1950620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1469,149.05237,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-126.777466,-153.05554,-210.4856,1598.1798,1624.4579,1681.888,2.4,2.8,0,6.0880537,94.55792,95.639656,94.79285,219,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,13.460472,11230.539,6500,19173.549,16324.828,160199.88,6500,-8.895945,24562.42,790.5694,32887.117,POINT (33175.47424112831 1950620.1753636356)
4163727,R1159C1758,1159,1758,33425.47424,1950620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1468,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-129.4696,-156.10364,-213.89209,1597.9285,1624.5625,1682.351,2.4,2.8,0,5.305492,94.48985,95.58024,94.72256,222,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11305.419,6600.1895,19334.23,16134.203,160187.58,6600.1895,-8.902246,24581.498,750,32638.168,POINT (33425.47424112831 1950620.1753636356)
4163728,R1159C1759,1159,1759,33675.47424,1950620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1465,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-131.85083,-158.83875,-216.98499,1597.6802,1624.6681,1682.8143,2.4,2.8,0,5.305492,94.42139,95.52033,94.65177,223,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11385.298,6708.204,19496.795,15945.219,160175.69,6708.204,-8.908256,24603.1,790.5694,32389.234,POINT (33675.47424112831 1950620.1753636356)
4163729,R1159C1760,1159,1760,33925.47424,1950620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1464,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-133.198,-160.62952,-218.93506,1597.7931,1625.2246,1683.5302,2.4,2.8,0,5.305492,94.35254,95.45995,94.58049,225,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11470.069,6823.672,19661.193,15757.935,160164.17,6823.672,-8.914604,24627.22,901.3878,32140.316,POINT (33925.47424112831 1950620.1753636356)
4167315,R1160C1755,1160,1755,32675.47424,1950370.175,1,3.9184887,4.2169504,3.2860968,3.222052,3.8749208,1475,149.05237,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-119.013306,-144.64697,-201.09644,1599.1565,1624.7902,1681.2396,2.5,2.9,0,6.0880537,94.71213,95.781815,94.94821,217,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,13.460472,11297.123,6087.898,19054.2,16554.834,160475.27,6087.898,-8.863108,24282.195,901.3878,33363.527,POINT (32675.474241128308 1950370.1753636356)
4167316,R1160C1756,1160,1756,32925.47424,1950370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1473,149.05237,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-123.37109,-149.37146,-206.21716,1598.8424,1624.8428,1681.6885,2.4,2.8,0,6.0880537,94.644905,95.72347,94.87901,218,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,13.460472,11385.298,6174.5444,19209.373,16359.248,160462.22,6174.5444,-8.869965,24296.348,707.1068,33114.387,POINT (32925.47424112831 1950370.1753636356)
4167317,R1160C1757,1160,1757,33175.47424,1950370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1470,149.05237,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-124.904785,-151.08752,-208.13123,1598.6866,1624.8694,1681.9131,2.4,2.8,0,6.0880537,94.57728,95.664635,94.8093,220,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,13.460472,11470.069,6269.9683,19366.531,16165.163,160449.56,6269.9683,-8.877322,24313.062,559.01697,32865.254,POINT (33175.47424112831 1950370.1753636356)
4167318,R1160C1758,1160,1758,33425.47424,1950370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1469,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-127.57886,-154.20825,-211.41907,1598.7854,1625.4148,1682.6256,2.4,2.8,0,5.305492,94.50926,95.60531,94.73909,223,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11543.396,6373.7744,19525.625,15972.633,160437.3,6373.7744,-8.885218,24332.334,500,32616.139,POINT (33425.47424112831 1950370.1753636356)
4167319,R1160C1759,1160,1759,33675.47424,1950370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1470,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-128.36414,-155.35266,-212.92249,1598.5293,1625.5178,1683.0876,2.4,2.8,0,5.305492,94.44086,95.5455,94.66838,226,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11621.64,6485.561,19686.607,15781.714,160425.4,6485.561,-8.892197,24354.158,559.01697,32367.035,POINT (33675.47424112831 1950370.1753636356)
4167320,R1160C1760,1160,1760,33925.47424,1950370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1470,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-126.45459,-153.89197,-211.62207,1598.6345,1626.0719,1683.802,2.4,2.8,0,5.305492,94.37206,95.48521,94.59717,227,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11704.7,6604.9224,19849.434,15592.466,160413.92,6604.9224,-8.899054,24378.525,707.1068,32117.947,POINT (33925.47424112831 1950370.1753636356)
4167321,R1160C1761,1160,1761,34175.47424,1950370.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1470,144.74069,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-127.805176,-155.59998,-213.6886,1598.3812,1626.176,1684.2646,2.4,2.8,0,5.305492,94.302895,95.42443,94.52546,230,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,0.6552308,11792.477,6731.456,20014.057,15404.95,160402.81,6731.456,-8.906284,24405.43,901.3878,31868.871,POINT (34175.47424112831 1950370.1753636356)
4170906,R1161C1755,1161,1755,32675.47424,1950120.175,1,3.9184887,4.2169504,3.2860968,3.222052,3.8749208,1476,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-116.81677,-142.34558,-198.40088,1599.6846,1625.2134,1681.2687,2.5,2.9,0,6.578736,94.731,95.80622,94.96417,219,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11524.431,5852.35,19251.623,16401.219,160724.92,5852.35,-8.843103,24032.53,790.5694,33343.85,POINT (32675.474241128308 1950120.1753636356)
4170907,R1161C1756,1161,1756,32925.47424,1950120.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1474,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-121.25171,-147.23425,-203.49048,1599.7306,1625.7131,1681.9694,2.4,2.8,0,6.578736,94.66385,95.747986,94.89506,220,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11621.64,5942.432,19405.219,16203.78,160711.89,5942.432,-8.850398,24046.83,559.01697,33094.562,POINT (32925.47424112831 1950120.1753636356)
4170908,R1161C1757,1161,1757,33175.47424,1950120.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1472,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-124.26355,-150.61682,-207.26904,1599.4122,1625.7655,1682.4177,2.4,2.8,0,6.578736,94.59629,95.689255,94.825424,223,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11704.7,6041.523,19560.803,16007.811,160699.25,6041.523,-8.858281,24063.717,353.5534,32845.28,POINT (33175.47424112831 1950120.1753636356)
4170909,R1161C1758,1161,1758,33425.47424,1950120.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1472,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-124.97705,-151.7815,-208.59436,1599.514,1626.3185,1683.1313,2.4,2.8,0,6.4058256,94.528336,95.63003,94.755295,226,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,11781.872,6149.187,19718.328,15813.364,160687,6149.187,-8.866722,24083.19,250,32596.012,POINT (33425.47424112831 1950120.1753636356)
4170910,R1161C1759,1161,1759,33675.47424,1950120.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1475,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-124.30762,-151.47571,-208.64832,1599.2516,1626.4197,1683.5923,2.4,2.8,0,6.4058256,94.45999,95.570305,94.684654,231,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,11858.541,6264.982,19877.752,15620.499,160675.14,6264.982,-8.875533,24105.238,353.5534,32346.754,POINT (33675.47424112831 1950120.1753636356)
4170911,R1161C1760,1161,1760,33925.47424,1950120.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1475,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-119.59851,-147.22058,-204.55457,1599.3491,1626.9712,1684.3052,2.4,2.8,0,6.4058256,94.39125,95.5101,94.61351,240,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,11939.954,6388.4663,20039.025,15429.274,160663.66,6388.4663,-8.883209,24129.857,559.01697,32097.508,POINT (33925.47424112831 1950120.1753636356)
4170912,R1161C1761,1161,1761,34175.47424,1950120.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1477,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-117.11682,-145.10046,-202.79382,1599.0896,1627.0732,1684.7666,2.4,2.8,0,6.4058256,94.322136,95.44941,94.54188,247,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12026.014,6519.2026,20202.104,15239.751,160652.58,6519.2026,-8.890963,24157.04,790.5694,31848.273,POINT (34175.47424112831 1950120.1753636356)
4174496,R1162C1754,1162,1754,32425.47424,1949870.175,1,3.9184887,4.2169504,3.2860968,3.222052,3.8749208,1488,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-108.17627,-133.4867,-188.7533,1600.7517,1626.0621,1681.3287,2.6,3,0,6.578736,94.81619,95.887856,95.048294,217,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11653.862,5533.986,19300.26,16450.684,160987.97,5533.986,-8.815189,23771.043,1000,33575.477,POINT (32425.474241128308 1949870.1753636356)
4174497,R1162C1755,1162,1755,32675.47424,1949870.175,1,3.9184887,4.2169504,3.2860968,3.222052,3.8749208,1481,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-115.39636,-141.08594,-196.74963,1600.4218,1626.1113,1681.775,2.6,3,0,6.578736,94.74952,95.83024,94.97978,226,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11752.659,5618.0513,19450.258,16250,160974.58,5618.0513,-8.822439,23782.871,750,33326.04,POINT (32675.474241128308 1949870.1753636356)
4174498,R1162C1756,1162,1756,32925.47424,1949870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1481,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-120.14526,-146.29553,-202.16077,1600.4589,1626.6091,1682.4744,2.5,2.9,0,6.578736,94.68244,95.772125,94.91075,245,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11855.905,5711.8296,19602.295,16050.701,160961.56,5711.8296,-8.830214,23797.32,500,33076.617,POINT (32925.47424112831 1949870.1753636356)
4174499,R1162C1757,1162,1757,33175.47424,1949870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1491,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-123.41113,-149.9364,-206.18982,1600.1456,1626.6709,1682.9243,2.5,2.9,0,6.578736,94.61495,95.7135,94.84122,251,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11939.954,5814.8516,19756.328,15852.839,160948.94,5814.8516,-8.838669,23814.387,250,32827.2,POINT (33175.47424112831 1949870.1753636356)
4174500,R1162C1758,1162,1758,33425.47424,1949870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1505,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-107.32825,-134.30994,-190.72522,1600.2396,1627.2213,1683.6366,2.5,2.9,0,6.4058256,94.547066,95.65438,94.771164,240,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12020.815,5926.635,19912.309,15656.469,160936.72,5926.635,-8.847685,23834.062,0,32577.791,POINT (33425.47424112831 1949870.1753636356)
4174501,R1162C1759,1162,1759,33675.47424,1949870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1506,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-111.72681,-138.89258,-195.48816,1600.105,1627.2708,1683.8663,2.5,2.9,0,6.4058256,94.47878,95.59476,94.7006,238,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12095.971,6046.6934,20070.19,15461.646,160924.86,6046.6934,-8.857142,23856.342,250,32328.393,POINT (33675.47424112831 1949870.1753636356)
4174502,R1162C1760,1162,1760,33925.47424,1949870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1522,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-108.36389,-135.89636,-192.85242,1599.8379,1627.3704,1684.3264,2.5,2.9,0,6.4058256,94.41011,95.534645,94.62954,253,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12175.796,6174.5444,20229.928,15268.432,160913.4,6174.5444,-8.866993,23881.217,500,32079.004,POINT (33925.47424112831 1949870.1753636356)
4174503,R1162C1761,1162,1761,34175.47424,1949870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1575,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-87.2157,-115.20764,-172.32605,1599.9275,1627.9194,1685.0378,2.5,2.9,0,6.4058256,94.34105,95.47404,94.557976,243,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12260.2,6309.715,20391.48,15076.887,160902.34,6309.715,-8.875305,23908.68,750,31829.625,POINT (34175.47424112831 1949870.1753636356)
4174504,R1162C1762,1162,1762,34425.47424,1949870.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1642,160.48949,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-55.904297,-84.26099,-141.7395,1599.6632,1628.0199,1685.4984,2.5,2.9,0,6.407414,94.27161,95.41294,94.485916,241,690.1,809.3,522.6,1059.9,1061.3,744.2,521.6,394.7,337.6,13.804683,12349.089,6451.744,20554.805,14887.075,160891.66,6451.744,-8.883907,23938.725,1000,31580.256,POINT (34425.47424112831 1949870.1753636356)
4174814,R1162C2072,1162,2072,111925.4742,1949870.175,1,3.7214372,4.277833,2.5885847,2.6790185,3.9628294,1761,750.6423,202.4,114.9,97.1,86.6,65.8,66.3,402.8,242.7,158.1,-174.75256,-143.99695,-130.38586,1934.9346,1904.179,1890.5679,1.1,1.3,0,-10.221792,85.130974,90.61744,85.53468,214,243.6,277.3,346.4,363,380.5,498.1,177.3,245.8,219.2,-8.356128,8961.725,57519.562,8806.957,10609.548,152079.95,8806.957,-8.66579,1000,32249.031,3913.119,POINT (111925.47424112831 1949870.1753636356)
4178088,R1163C1755,1163,1755,32675.47424,1949620.175,1,3.9184887,4.2169504,3.2860968,3.222052,3.8749208,1487,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-111.46484,-137.12585,-192.19946,1601.3236,1626.9846,1682.0582,2.6,3,0,6.578736,94.767685,95.85388,94.99505,237,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,11981.757,5385.165,19650.064,16101.242,161224.22,5385.165,-8.801058,23533.22,790.5694,33310.098,POINT (32675.474241128308 1949620.1753636356)
4178089,R1163C1756,1163,1756,32925.47424,1949620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1494,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-113.73035,-139.85889,-195.13452,1601.3519,1627.4805,1682.7561,2.5,2.9,0,6.578736,94.70068,95.79588,94.92611,254,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,12083.046,5482.928,19800.568,15900.079,161211.23,5482.928,-8.809447,23547.824,559.01697,33060.55,POINT (32925.47424112831 1949620.1753636356)
4178090,R1163C1757,1163,1757,33175.47424,1949620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1547,188.73996,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-108.5376,-135.04968,-190.72302,1601.0162,1627.5283,1683.2017,2.5,2.9,0,6.578736,94.63328,95.73738,94.85667,254,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,50.73925,12175.796,5590.17,19953.07,15700.318,161198.64,5590.17,-8.818609,23565.07,353.5534,32811.01,POINT (33175.47424112831 1949620.1753636356)
4178091,R1163C1758,1163,1758,33425.47424,1949620.175,1,3.9184887,4.2169504,3.3383524,3.222052,3.8749208,1580,178.93474,283.8,319.1,321.5,266,164.7,136.3,554.9,785.4,494.6,-75.22119,-102.106445,-158.14233,1600.7384,1627.6237,1683.6595,2.5,2.9,0,6.4058256,94.56546,95.67837,94.7867,242,643.3,809.6,518.4,876.9,1078.3,748.7,506.4,398.5,339.5,52.05579,12260.2,5706.356,20107.523,15502.016,161186.42,5706.356,-8.828238,23584.953,250,32561.48,POINT (33425.47424112831 1949620.1753636356)
