,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,geometry
4206258,R1171C1197,1171,1197,-106824.5258,1947620.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1369,418.911,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-153.52698,-147.97961,-123.33972,1515.7659,1510.2185,1485.5786,5,4.1,0.9,-7.697631,83.633896,83.917145,84.087364,235,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-61.813995,901.3878,80134.65,22751.373,12064.929,198877.47,901.3878,-7.8252416,11002.841,750,70021.875,POINT (-106824.52575887169 1947620.1753636356)
4206259,R1171C1198,1171,1198,-106574.5258,1947620.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1379,330.42038,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-138.1919,-132.33923,-107.86975,1516.246,1510.3933,1485.9238,5,4.1,0.9,-4.4339724,83.62596,83.91357,84.07189,235,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-65.84051,707.1068,80007.81,22501.389,11858.541,198736.16,707.1068,-7.711212,11011.357,790.5694,70028.56,POINT (-106574.52575887169 1947620.1753636356)
4206260,R1171C1199,1171,1199,-106324.5258,1947620.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1390,330.42038,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-129.29639,-123.38843,-99.03833,1516.3344,1510.4264,1486.0763,5,4.1,0.9,-4.4339724,83.61805,83.90995,84.05641,235,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-65.84051,500,79881.555,22251.404,11653.862,198595.06,500,-7.549816,11025.538,901.3878,70036.15,POINT (-106324.52575887169 1947620.1753636356)
4209846,R1172C1194,1172,1194,-107574.5258,1947370.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1333,418.911,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-182.86499,-177.4491,-151.9458,1515.6459,1510.23,1484.7267,5,4.1,0.9,-7.697631,83.608536,83.884384,84.08439,230,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-61.813995,1520.6907,80732.97,23500,12806.248,199508.45,1520.6907,-8.06452,11000,901.3878,69757.17,POINT (-107574.52575887169 1947370.1753636356)
4209847,R1172C1195,1172,1195,-107324.5258,1947370.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1339,418.911,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-174.06702,-168.5426,-143.31165,1515.7772,1510.2528,1485.0219,5,4.1,0.9,-7.697631,83.60045,83.88084,84.06877,230,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-61.813995,1274.7549,80604.74,23250,12619.43,199366.66,1274.7549,-7.985917,11002.841,707.1068,69761.2,POINT (-107324.52575887169 1947370.1753636356)
4209848,R1172C1196,1172,1196,-107074.5258,1947370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6071231,1349,418.911,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-165.19995,-159.42395,-134.26587,1516.1427,1510.3667,1485.2086,5,4.1,0.9,-7.697631,83.592384,83.87725,84.053154,230,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-61.813995,1030.7764,80477.09,23000,12412.191,199225.06,1030.7764,-7.888577,11011.357,559.01697,69766.125,POINT (-107074.52575887169 1947370.1753636356)
4209849,R1172C1197,1172,1197,-106824.5258,1947370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1372,418.911,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-154.35913,-148.47485,-123.57959,1516.286,1510.4017,1485.5065,5,4.1,0.9,-7.697631,83.58434,83.873634,84.03754,235,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-61.813995,790.5694,80350.016,22750,12206.556,199083.69,790.5694,-7.764289,11025.538,500,69771.95,POINT (-106824.52575887169 1947370.1753636356)
4209850,R1172C1198,1172,1198,-106574.5258,1947370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1382,330.42038,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-137.83655,-131.65027,-106.92395,1516.764,1510.5778,1485.8514,5,4.1,0.9,-4.4339724,83.57632,83.869995,84.02192,234,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-65.84051,559.01697,80223.516,22500,12002.604,198942.52,559.01697,-7.6032553,11045.361,559.01697,69778.664,POINT (-106574.52575887169 1947370.1753636356)
4209851,R1172C1199,1172,1199,-106324.5258,1947370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1393,330.42038,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-123.16467,-116.870605,-92.38208,1516.939,1510.6449,1486.1564,5,4.1,0.9,-4.4339724,83.56832,83.86632,84.0063,235,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-65.84051,353.5534,80097.59,22250,11800.424,198801.56,353.5534,-7.3903775,11070.795,707.1068,69786.28,POINT (-106324.52575887169 1947370.1753636356)
4209852,R1172C1200,1172,1200,-106074.5258,1947370.1753636356,1,3.8073559,4.123054,3.1460867,2.8344688,3.6292,1404,330.42038,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-105.8855,-99.48242,-75.23218,1517.1147,1510.7117,1486.4614,5,4.1,0.9,-4.4339724,83.56035,83.862625,83.9907,237,116.7,217.5,307.5,183.1,297.2,353.2,110.9,183.2,210.1,-65.84051,250,79972.26,22000,11600.107,198660.83,250,-7.2295513,11101.802,901.3878,69794.79,POINT (-106074.52575887169 1947370.1753636356)
4213437,R1173C1194,1173,1194,-107574.5258,1947120.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1334,381.56726,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-186.26343,-180.50366,-154.74011,1516.1813,1510.4215,1484.658,5,4.1,0.9,-9.067288,83.55979,83.84163,84.03567,229,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-62.01496,1414.2136,80947.516,23501.33,12651.581,199714.33,1414.2136,-8.0286255,10750,790.5694,69507.195,POINT (-107574.52575887169 1947120.1753636356)
4213438,R1173C1195,1173,1195,-107324.5258,1947120.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1339,381.56726,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-177.14893,-171.28308,-145.79004,1516.3116,1510.4458,1484.9528,5,4.1,0.9,-9.067288,83.551605,83.838005,84.01988,228,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-62.01496,1250,80819.63,23251.344,12759.8,199572.67,1250,-7.974354,10752.906,559.01697,69511.24,POINT (-107324.52575887169 1947120.1753636356)
4213439,R1173C1196,1173,1196,-107074.5258,1947120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6071231,1347,381.56726,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-164.98792,-158.81848,-133.53296,1516.7418,1510.5724,1485.2869,5,4.1,0.9,-9.067288,83.54344,83.83435,84.0041,229,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-62.01496,1000,80692.32,23001.36,12554.88,199431.22,1000,-7.8740215,10761.622,353.5534,69516.19,POINT (-107074.52575887169 1947120.1753636356)
4213440,R1173C1197,1173,1197,-106824.5258,1947120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1372,381.56726,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-151.67896,-145.40405,-120.37207,1516.8936,1510.6187,1485.5867,5,4.1,0.9,-9.067288,83.5353,83.83067,83.98832,233,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-62.01496,750,80565.58,22751.373,12351.619,199289.98,750,-7.739579,10776.131,250,69522.03,POINT (-106824.52575887169 1947120.1753636356)
4213441,R1173C1198,1173,1198,-106574.5258,1947120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1383,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-135.88611,-129.50598,-104.71069,1517.0669,1510.6868,1485.8915,5,4.1,0.9,-5.0974946,83.52719,83.82697,83.97256,232,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-60.251453,500,80439.42,22501.389,12150.103,199148.97,500,-7.5514774,10796.411,353.5534,69528.77,POINT (-106574.52575887169 1947120.1753636356)
4213442,R1173C1199,1173,1199,-106324.5258,1947120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1394,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-118.814575,-112.13574,-87.50818,1517.5427,1510.8639,1486.2363,5,4.1,0.9,-5.0974946,83.519104,83.82325,83.95681,234,116.7,212.9,302.7,179.1,273.2,353,104.5,175.6,229.2,-60.251453,250,80313.836,22251.404,11950.418,199008.17,250,-7.232465,10822.431,559.01697,69536.414,POINT (-106324.52575887169 1947120.1753636356)
4213443,R1173C1200,1173,1200,-106074.5258,1947120.1753636356,1,3.8073559,4.123054,3.1460867,2.8344688,3.6292,1407,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-99.8042,-93.01904,-68.62866,1517.7168,1510.9316,1486.5413,5,4.1,0.9,-5.0974946,83.511055,83.8195,83.94108,238,116.7,217.5,307.5,183.1,297.2,353.2,110.9,183.2,210.1,-60.251453,0,80188.836,22001.42,11752.659,198867.58,0,-6.594472,10854.146,790.5694,69544.95,POINT (-106074.52575887169 1947120.1753636356)
4217028,R1174C1194,1174,1194,-107574.5258,1946870.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1333,381.56726,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-183.1377,-176.98108,-151.09253,1516.7819,1510.6252,1484.7367,5,4.1,0.9,-9.067288,83.51157,83.79943,83.98757,230,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,1250,81162.26,23505.318,12500,199920.3,1250,-7.9696035,10500,750,69257.22,POINT (-107574.52575887169 1946870.1753636356)
4217029,R1174C1195,1174,1195,-107324.5258,1946870.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1339,381.56726,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-175.98938,-169.72864,-144.10925,1516.9114,1510.6506,1485.0312,5,4.1,0.9,-9.067288,83.50327,83.79573,83.97161,229,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,1060.6602,81034.71,23255.375,12700.886,199778.78,1060.6602,-7.8964834,10502.976,500,69261.28,POINT (-107324.52575887169 1946870.1753636356)
4217030,R1174C1196,1174,1196,-107074.5258,1946870.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6071231,1346,381.56726,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-164.29517,-157.73315,-132.31958,1517.3407,1510.7787,1485.3651,5,4.1,0.9,-9.067288,83.49501,83.792015,83.955666,230,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,901.3878,80907.74,23005.434,12700.886,199637.48,901.3878,-7.8244095,10511.898,250,69266.24,POINT (-107074.52575887169 1946870.1753636356)
4217031,R1174C1197,1174,1197,-106824.5258,1946870.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1370,381.56726,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-158.16748,-151.55408,-126.267334,1517.4148,1510.8014,1485.5146,5,4.1,0.9,-9.067288,83.48678,83.78828,83.939735,232,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,750,80781.34,22755.494,12500,199496.39,750,-7.73855,10526.752,0,69272.11,POINT (-106824.52575887169 1946870.1753636356)
4217032,R1174C1198,1174,1198,-106574.5258,1946870.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1382,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-141.51208,-134.79663,-109.74536,1517.586,1510.8706,1485.8193,5,4.1,0.9,-5.0974946,83.47858,83.784515,83.92382,232,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-60.251453,500,80655.516,22505.555,12300.915,199355.53,500,-7.5504866,10547.512,250,69278.875,POINT (-106574.52575887169 1946870.1753636356)
4217033,R1174C1199,1174,1199,-106324.5258,1946870.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1395,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-124.11719,-117.10632,-92.22131,1518.0598,1511.049,1486.164,5,4.1,0.9,-5.0974946,83.47041,83.78074,83.907936,232,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-60.251453,250,80530.27,22255.617,12103.719,199214.86,250,-7.2314997,10574.143,500,69286.54,POINT (-106324.52575887169 1946870.1753636356)
4217034,R1174C1200,1174,1200,-106074.5258,1946870.1753636356,1,3.8073559,4.123054,3.1460867,2.8344688,3.6292,1408,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-104.81995,-97.70593,-73.056885,1518.2317,1511.1177,1486.4686,5,4.1,0.9,-5.0974946,83.46228,83.77695,83.892075,235,120.6,231.6,308.5,174.3,321,349.8,125.7,183.2,219,-60.251453,0,80405.61,22005.682,11908.505,199074.42,0,-6.593543,10606.602,750,69295.11,POINT (-106074.52575887169 1946870.1753636356)
4220619,R1175C1194,1175,1194,-107574.5258,1946620.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1335,381.56726,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-183.96143,-177.47913,-151.36426,1517.2373,1510.755,1484.6401,5,4.1,0.9,-9.067288,83.463875,83.75779,83.94011,229,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,1060.6602,81377.21,23511.965,12351.619,200126.36,1060.6602,-7.8916903,10250,790.5694,69007.24,POINT (-107574.52575887169 1946620.1753636356)
4220620,R1175C1195,1175,1195,-107324.5258,1946620.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1343,381.56726,131.8,141.6,188.5,102.1,90.4,167.3,208.2,274,263.7,-176.1289,-169.54016,-143.6831,1517.3883,1510.7996,1484.9425,5,4.1,0.9,-9.067288,83.455475,83.75402,83.92397,230,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,901.3878,81250,23262.094,12554.88,199985,901.3878,-7.8197536,10253.048,559.01697,69011.32,POINT (-107324.52575887169 1946620.1753636356)
4220621,R1175C1196,1175,1196,-107074.5258,1946620.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6071231,1350,381.56726,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-166.56763,-159.8706,-134.27234,1517.5404,1510.8434,1485.2451,5,4.1,0.9,-9.067288,83.44711,83.75024,83.90786,231,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,707.1068,81123.36,23012.225,12759.8,199843.84,707.1068,-7.711404,10262.1875,353.5534,69016.305,POINT (-107074.52575887169 1946620.1753636356)
4220622,R1175C1197,1175,1197,-106824.5258,1946620.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1371,381.56726,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-154.78882,-147.80371,-122.405396,1517.9565,1510.9714,1485.5731,5,4.1,0.9,-9.067288,83.43878,83.74644,83.89178,234,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,559.01697,80997.3,22762.36,12651.581,199702.9,559.01697,-7.603898,10277.402,250,69022.19,POINT (-106824.52575887169 1946620.1753636356)
4220623,R1175C1198,1175,1198,-106574.5258,1946620.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1380,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-139.80627,-132.7157,-107.54224,1518.1498,1511.0592,1485.8857,5,4.1,0.9,-5.0974946,83.4305,83.742615,83.87571,232,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-60.251453,500,80871.81,22512.496,12454.919,199562.17,500,-7.549531,10298.665,353.5534,69028.98,POINT (-106574.52575887169 1946620.1753636356)
4220624,R1175C1199,1175,1199,-106324.5258,1946620.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1390,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-126.4353,-119.06189,-94.06494,1518.5906,1511.2172,1486.2202,5,4.1,0.9,-5.0974946,83.42224,83.738785,83.85969,232,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-60.251453,353.5534,80746.91,22262.637,12250,199421.66,353.5534,-7.387471,10325.938,559.01697,69036.67,POINT (-106324.52575887169 1946620.1753636356)
4220625,R1175C1200,1175,1200,-106074.5258,1946620.1753636356,1,3.8073559,4.123054,3.1460867,2.8344688,3.6292,1401,296.9226,138.4,156,188.5,111.2,78.2,168.1,221.4,296.9,236.7,-102.35913,-94.87842,-70.10669,1518.7852,1511.3044,1486.5327,5,4.1,0.9,-5.0974946,83.41403,83.73495,83.84369,233,120.6,231.6,308.5,174.3,321,349.8,125.7,183.2,219,-60.251453,250,80622.58,22012.781,12000,199281.36,250,-7.22674,10359.175,790.5694,69045.27,POINT (-106074.52575887169 1946620.1753636356)
4224210,R1176C1194,1176,1194,-107574.5258,1946370.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1337,381.56726,141.5,153.7,192.2,112.2,85.3,174.2,214.3,309.2,238.8,-184.30579,-177.63806,-151.48169,1517.4856,1510.8179,1484.6615,5,4.1,0.9,-9.067288,83.4167,83.71671,83.89329,227,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,901.3878,81592.36,23521.268,12206.556,200332.53,901.3878,-7.8149166,10000,901.3878,68757.27,POINT (-107574.52575887169 1946370.1753636356)
4224211,R1176C1195,1176,1195,-107324.5258,1946370.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1344,381.56726,141.5,153.7,192.2,112.2,85.3,174.2,214.3,309.2,238.8,-174.42725,-167.47144,-141.5299,1517.8823,1510.9265,1484.985,5,4.1,0.9,-9.067288,83.4082,83.712875,83.876976,228,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,707.1068,81465.484,23271.496,12412.191,200191.31,707.1068,-7.706724,10003.125,707.1068,68761.36,POINT (-107324.52575887169 1946370.1753636356)
4224212,R1176C1196,1176,1196,-107074.5258,1946370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6071231,1351,381.56726,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-163.52112,-156.4607,-130.77625,1518.0321,1510.9717,1485.2872,5,4.1,0.9,-9.067288,83.399734,83.70902,83.860695,228,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,559.01697,81339.18,23021.729,12619.43,200050.31,559.01697,-7.6019135,10012.492,559.01697,68766.36,POINT (-107074.52575887169 1946370.1753636356)
4224213,R1176C1197,1176,1197,-106824.5258,1946370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1371,381.56726,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-150.00256,-142.65942,-117.16565,1518.4541,1511.111,1485.6172,5,4.1,0.9,-9.067288,83.39132,83.70516,83.844444,232,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-62.01496,353.5534,81213.45,22771.967,12750,199909.52,353.5534,-7.3938913,10028.086,500,68772.266,POINT (-106824.52575887169 1946370.1753636356)
4224214,R1176C1198,1176,1198,-106574.5258,1946370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1381,296.9226,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-136.84094,-129.39587,-104.125854,1518.6447,1511.1996,1485.9296,5,4.1,0.9,-5.0974946,83.382935,83.70129,83.82823,232,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-60.251453,250,81088.3,22522.21,12500,199768.92,250,-7.2333937,10049.876,559.01697,68779.086,POINT (-106574.52575887169 1946370.1753636356)
4224215,R1176C1199,1176,1199,-106324.5258,1946370.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1394,296.9226,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-126.59839,-118.92627,-93.71948,1518.9866,1511.3145,1486.1077,5,4.1,0.9,-5.0974946,83.3746,83.6974,83.812065,231,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-60.251453,353.5534,80963.73,22272.46,12250,199628.56,353.5534,-7.386589,10077.822,707.1068,68786.805,POINT (-106324.52575887169 1946370.1753636356)
4224216,R1176C1200,1176,1200,-106074.5258,1946370.1753636356,1,3.8073559,4.123054,3.1460867,2.8344688,3.6292,1404,296.9226,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-111.77258,-103.997925,-79.015015,1519.1776,1511.403,1486.42,5,4.1,0.9,-5.0974946,83.36632,83.69351,83.79594,230,120.6,231.6,308.5,174.3,321,349.8,125.7,183.2,219,-60.251453,500,80839.734,22022.715,12000,199488.4,500,-7.5410995,10111.874,901.3878,68795.44,POINT (-106074.52575887169 1946370.1753636356)
4227802,R1177C1195,1177,1195,-107324.5258,1946120.1753636356,1,3.8073559,4.1266174,2.9800491,2.453526,3.6071231,1341,362.35028,141.5,153.7,192.2,112.2,85.3,174.2,214.3,309.2,238.8,-179.45227,-172.18127,-146.02673,1518.3018,1511.0308,1484.8762,5,4.1,0.9,-11.17889,83.361465,83.672295,83.83061,225,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-80.342926,559.01697,81681.164,23283.578,12272.9375,200397.73,559.01697,-7.597177,9753.205,901.3878,68511.41,POINT (-107324.52575887169 1946120.1753636356)
4227803,R1177C1196,1177,1196,-107074.5258,1946120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6071231,1349,362.35028,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-167.99756,-160.62585,-134.7268,1518.449,1511.0773,1485.1782,5,4.1,0.9,-11.17889,83.3529,83.66837,83.81416,226,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-80.342926,353.5534,81555.195,23033.941,12482.487,200256.86,353.5534,-7.3902416,9762.8125,790.5694,68516.42,POINT (-107074.52575887169 1946120.1753636356)
4227804,R1177C1197,1177,1197,-106824.5258,1946120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1369,362.35028,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-157.39478,-149.74353,-124.04297,1518.857,1511.2058,1485.5052,5,4.1,0.9,-11.17889,83.34438,83.66445,83.79775,228,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-80.342926,250,81429.805,22784.314,12693.502,200116.22,250,-7.2353935,9778.804,750,68522.35,POINT (-106824.52575887169 1946120.1753636356)
4227805,R1177C1198,1177,1198,-106574.5258,1946120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1381,275.55368,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-143.27954,-135.53113,-110.052734,1519.0441,1511.2957,1485.8173,5,4.1,0.9,-7.8964796,83.33592,83.66052,83.781395,227,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-63.308304,0,81304.984,22534.695,12502.5,199975.78,0,-6.5984325,9801.147,790.5694,68529.19,POINT (-106574.52575887169 1946120.1753636356)
4227806,R1177C1199,1177,1199,-106324.5258,1946120.1753636356,1,3.8073559,4.123054,2.9800491,2.8344688,3.6292,1390,275.55368,177.1,160.1,210.7,120.2,73.9,163.9,223.4,321.2,229.2,-127.40552,-119.55823,-94.30261,1519.2324,1511.3851,1486.1295,5,4.1,0.9,-7.8964796,83.32751,83.65659,83.765076,223,115.7,227.4,313,168.1,294.4,354.4,117.2,182.7,233.4,-63.308304,250,81180.74,22285.084,12252.551,199835.56,250,-7.2288637,9829.802,901.3878,68536.945,POINT (-106324.52575887169 1946120.1753636356)
4406969,R1227C812,1227,812,-203074.5258,1933620.1753636356,1,4.762396,4.31294,3.8165476,3.297416,3.926721,1233,2390.9373,1407.3,1816.2,3107.6,1025,2724.3,1307.1,2053.8,1558.1,7346.1,-197.323,-190.56506,-217.64246,1430.2131,1423.4552,1450.5326,20,12.1,6.9,-10.100257,76.47408,76.14012,78.3051,223,1044.9,1572.9,1686,1371.3,1737.1,3315,759.8,1216.6,583.9,-214.8159,18105.594,40979.414,7537.4067,1000,274308.78,1000,-7.2647395,18601.076,901.3878,60486.57,POINT (-203074.5257588717 1933620.1753636356)
4406970,R1227C813,1227,813,-202824.5258,1933620.1753636356,1,4.762396,4.31294,3.8165476,3.297416,3.926721,1234,2390.9373,1407.3,1816.2,3107.6,1025,2724.3,1307.1,2053.8,1558.1,7346.1,-197.58508,-190.13428,-216.48145,1431.49,1424.0392,1450.3864,20,12.1,6.9,-10.100257,76.47617,76.1393,78.31565,223,1044.9,1572.9,1686,1371.3,1737.1,3315,759.8,1216.6,583.9,-214.8159,18343.936,41226.508,7516.648,750,274118.8,750,-7.1172347,18400.068,790.5694,60376.42,POINT (-202824.5257588717 1933620.1753636356)
4406971,R1227C814,1227,814,-202574.5258,1933620.1753636356,1,4.762396,4.31294,3.8165476,3.297416,3.926721,1235,1742.4587,1407.3,1816.2,3107.6,1025,2724.3,1307.1,2053.8,1558.1,7346.1,-198.74548,-190.88562,-216.64453,1432.4252,1424.5653,1450.3242,20,12.1,6.9,-4.8621297,76.478485,76.1387,78.326385,223,995.6,1491,1709.5,1125.4,1555.6,3211.9,686.7,1208.5,567.1,-215.17177,18582.586,41473.637,7504.1655,500,273928.94,500,-6.912163,18200.275,750,60267.113,POINT (-202574.5257588717 1933620.1753636356)
