,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_hgm_conus117_250m_tif_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,tsite_dist_hfqcresid_neg_conus117_250m,PosSite_Distance,NegSite_Distance,id,col1,geometry
433,R1658C952,1658,952,-168074.5257588717,1825870.1753636356,1,3.731167,4.184509,2.8017712,2.970218,3.7263029,1249.0,310.14783,1086.0,981.7,1354.7,594.5,642.2,850.0,2009.9,1237.8,1678.4,-46.09436,-75.68457,-162.83374,1298.6089,1328.1991,1415.3483,29.8,-2.7,19.8,0.0014284496,-1.4252094,89.71378,90.482155,89.69616,216.0,452.9,878.4,723.0,739.5,842.4,1002.8,332.9,519.3,539.5,1.2574557e-05,-53.586212,250.0,69357.766,62470.992,6731.456,334428.06,250.0,-7.683149,790.5694,16905.99,16070.158,0,WalkerLane,POINT (-168074.5257588717 1825870.1753636356)
434,R1659C871,1659,871,-188324.5257588717,1825620.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1315.0,321.60342,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-104.31238,-127.20007,-170.49573,1423.2593,1446.147,1489.4426,33.1,1.1,22.8,0.0032302584,-2.536411,88.90468,90.24042,88.93861,186.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,75.711334,2549.5098,50947.277,58688.266,901.3878,345589.34,901.3878,-7.6236715,19500.0,901.3878,36271.547,0,WalkerLane,POINT (-188324.5257588717 1825620.1753636356)
435,R1659C872,1659,872,-188074.5257588717,1825620.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1290.0,321.60342,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-128.03845,-151.37244,-195.35303,1420.9678,1444.3018,1488.2823,32.8,0.7,22.8,0.0032302584,-2.536411,88.91671,90.24663,88.949524,204.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,75.711334,2795.085,51164.562,58738.83,1118.0339,345449.06,1118.0339,-7.7138777,19250.0,707.1068,36021.695,0,WalkerLane,POINT (-188074.5257588717 1825620.1753636356)
436,R1659C873,1659,873,-187824.5257588717,1825620.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1287.0,321.60342,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-129.38257,-152.85132,-197.06665,1419.9672,1443.4359,1487.6512,32.8,0.7,22.8,0.0032302584,-2.536411,88.92877,90.252815,88.96049,196.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,75.711334,3041.3813,51382.15,58790.41,1346.2913,345308.9,1346.2913,-7.7936974,19000.0,559.01697,35771.848,0,WalkerLane,POINT (-187824.5257588717 1825620.1753636356)
437,R1659C874,1659,874,-187574.5257588717,1825620.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1286.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-130.70728,-154.62012,-199.51892,1417.6783,1441.5912,1486.49,32.8,0.7,22.8,0.0030519778,-0.9347118,88.94085,90.25899,88.97149,201.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3288.2366,51600.023,58843.01,1250.0,345168.88,1250.0,-7.803298,18750.0,500.0,35522.0,0,WalkerLane,POINT (-187574.5257588717 1825620.1753636356)
438,R1659C875,1659,875,-187324.5257588717,1825620.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1290.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-125.61194,-149.79529,-195.16443,1415.6759,1439.8593,1485.2284,32.8,0.7,22.8,0.0030519778,-0.9347118,88.95295,90.26513,88.98253,207.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3535.534,51818.19,58896.625,1000.0,345028.97,1000.0,-7.7718706,18500.0,559.01697,35272.156,0,WalkerLane,POINT (-187324.5257588717 1825620.1753636356)
439,R1659C876,1659,876,-187074.5257588717,1825620.1753636356,1,4.127517,4.2202888,2.9879456,2.8769655,3.8027096,1291.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-115.30737,-139.7627,-185.60315,1413.6716,1438.127,1483.9674,32.8,0.7,22.8,0.0030519778,-0.9347118,88.965065,90.27124,88.9936,200.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3605.5513,52036.645,58951.25,750.0,344889.22,750.0,-7.7065473,18250.0,707.1068,35022.312,0,WalkerLane,POINT (-187074.5257588717 1825620.1753636356)
440,R1659C877,1659,877,-186824.5257588717,1825620.1753636356,1,4.127517,4.2202888,2.9879456,2.8769655,3.8027096,1299.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-109.03235,-133.89429,-180.42773,1411.4283,1436.2903,1482.8237,32.8,0.7,22.8,0.0030519778,-0.9347118,88.97719,90.27732,89.0047,205.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3473.111,52255.383,59006.887,500.0,344749.53,500.0,-7.5919876,18000.0,901.3878,34772.477,0,WalkerLane,POINT (-186824.5257588717 1825620.1753636356)
441,R1659C945,1659,945,-169824.5257588717,1825620.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1267.0,323.834,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-38.18335,-66.71619,-150.974,1307.6052,1336.1381,1420.3959,29.9,-2.0,20.2,0.001732842,-3.0348828,89.67132,90.49601,89.66432,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.1511873e-05,-20.202349,2000.0,67639.67,64195.016,6041.523,335553.66,2000.0,-8.191411,1000.0,17757.041,17793.959,0,WalkerLane,POINT (-169824.5257588717 1825620.1753636356)
442,R1659C946,1659,946,-169574.5257588717,1825620.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1265.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-41.219727,-69.88806,-154.56616,1306.2747,1334.943,1419.6211,29.9,-2.0,20.2,0.0018444674,-2.7178695,89.67727,90.494514,89.67017,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1750.0,67871.664,63945.777,6082.7627,335422.97,1750.0,-8.159119,750.0,18006.943,17544.586,0,WalkerLane,POINT (-169574.5257588717 1825620.1753636356)
443,R1659C947,1659,947,-169324.5257588717,1825620.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1260.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-43.070557,-71.87622,-156.97534,1304.9413,1333.747,1418.8461,29.9,-2.0,20.2,0.0018444674,-2.7178695,89.68304,90.49283,89.67585,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1500.0,68103.78,63696.547,6128.825,335292.4,1500.0,-8.122188,500.0,17897.275,17295.23,0,WalkerLane,POINT (-169324.5257588717 1825620.1753636356)
444,R1659C948,1659,948,-169074.5257588717,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1258.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.540894,-73.42334,-159.04517,1303.7076,1332.5901,1418.2119,29.9,-2.0,20.2,0.0018444674,-2.7178695,89.68861,90.49095,89.681335,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1250.0,68336.02,63447.32,6184.658,335162.0,1250.0,-8.078895,250.0,17734.148,17045.895,0,WalkerLane,POINT (-169074.5257588717 1825620.1753636356)
445,R1659C949,1659,949,-168824.5257588717,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1256.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.557617,-74.60181,-160.61938,1302.4126,1331.4568,1417.4744,29.9,-2.0,20.2,0.0018444674,-2.7178695,89.69398,90.48888,89.68664,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1000.0,68568.4,63198.1,6250.0,335031.72,1000.0,-8.025475,0.0,17573.062,16796.576,0,WalkerLane,POINT (-168824.5257588717 1825620.1753636356)
446,R1659C950,1659,950,-168574.5257588717,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1255.0,310.14783,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.108643,-74.27222,-160.76038,1301.2637,1330.4272,1416.9154,29.9,-2.0,20.2,0.0014284496,-1.4252094,89.69915,90.48661,89.69174,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,750.0,68800.89,62948.887,6324.555,334901.56,750.0,-7.956139,250.0,17414.074,16547.281,0,WalkerLane,POINT (-168574.5257588717 1825620.1753636356)
447,R1659C951,1659,951,-168324.5257588717,1825620.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1254.0,310.14783,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.84314,-74.18738,-161.052,1299.9982,1329.3424,1416.207,29.9,-2.0,20.2,0.0014284496,-1.4252094,89.704124,90.48414,89.696655,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,500.0,69033.51,62699.68,6408.003,334771.56,500.0,-7.857897,500.0,17257.244,16298.006,0,WalkerLane,POINT (-168324.5257588717 1825620.1753636356)
448,R1659C952,1659,952,-168074.5257588717,1825620.1753636356,1,3.731167,4.184509,2.8017712,2.970218,3.7263029,1251.0,310.14783,1086.0,981.7,1354.7,594.5,642.2,850.0,2009.9,1237.8,1678.4,-44.522583,-73.95752,-161.01062,1299.3646,1328.7996,1415.8527,29.8,-2.7,19.8,0.0014284496,-1.4252094,89.70889,90.48147,89.70138,219.0,452.9,878.4,723.0,739.5,842.4,1002.8,332.9,519.3,539.5,1.2574557e-05,-53.586212,250.0,69266.24,62450.48,6500.0,334641.7,250.0,-7.688077,750.0,17102.63,16048.754,0,WalkerLane,POINT (-168074.5257588717 1825620.1753636356)
449,R1659C953,1659,953,-167824.5257588717,1825620.1753636356,1,3.731167,4.184509,2.8017712,2.970218,3.689064,1249.0,310.14783,1086.0,981.7,1354.7,594.5,642.2,850.0,2009.9,1237.8,1678.4,-47.53235,-77.08472,-164.60754,1298.219,1327.7714,1415.2942,29.8,-2.7,19.8,0.0014284496,-1.4252094,89.71345,90.47859,89.705894,213.0,452.9,878.4,723.0,739.5,842.4,1002.8,332.9,519.3,539.5,1.2574557e-05,-53.586212,0.0,69499.1,62201.285,6600.1895,334511.97,0.0,-7.34295,1000.0,16950.295,15799.525,0,WalkerLane,POINT (-167824.5257588717 1825620.1753636356)
450,R1660C871,1660,871,-188324.5257588717,1825370.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1299.0,321.60342,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-122.439575,-145.55017,-189.04382,1423.6748,1446.7854,1490.279,33.2,1.5,22.7,0.0032302584,-2.536411,88.87669,90.21695,88.92314,181.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,75.711334,2610.0767,50823.84,58443.348,1060.6602,345796.28,1060.6602,-7.6691103,19501.602,790.5694,36263.79,0,WalkerLane,POINT (-188324.5257588717 1825370.1753636356)
451,R1660C872,1660,872,-188074.5257588717,1825370.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1288.0,321.60342,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-128.87244,-152.42542,-196.60132,1421.3881,1444.941,1489.117,33.2,1.3,22.8,0.0032302584,-2.536411,88.88887,90.22333,88.934204,204.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,75.711334,2850.4385,51041.65,58494.125,1250.0,345656.1,1250.0,-7.7447214,19251.623,559.01697,36013.887,0,WalkerLane,POINT (-188074.5257588717 1825370.1753636356)
452,R1660C873,1660,873,-187824.5257588717,1825370.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1282.0,321.60342,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-135.39917,-159.2179,-203.8612,1419.3911,1443.2098,1487.8531,33.2,1.3,22.8,0.0032302584,-2.536411,88.901085,90.22968,88.94531,210.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,75.711334,3092.329,51259.754,58545.92,1457.7379,345516.0,1457.7379,-7.815256,19001.645,353.5534,35763.984,0,WalkerLane,POINT (-187824.5257588717 1825370.1753636356)
453,R1660C874,1660,874,-187574.5257588717,1825370.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1281.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-134.21924,-158.3053,-203.41687,1417.3925,1441.4785,1486.5901,33.2,1.3,22.8,0.0030519778,-0.9347118,88.913315,90.23602,88.95647,214.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3335.416,51478.152,58598.742,1274.7549,345376.06,1274.7549,-7.8083544,18751.666,250.0,35514.082,0,WalkerLane,POINT (-187574.5257588717 1825370.1753636356)
454,R1660C875,1660,875,-187324.5257588717,1825370.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1283.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-131.66211,-156.18823,-201.98059,1415.1084,1439.6345,1485.4269,33.2,1.3,22.8,0.0030519778,-0.9347118,88.925575,90.24235,88.96767,213.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3579.4553,51696.832,58652.58,1030.7764,345236.25,1030.7764,-7.779258,18501.69,353.5534,35264.18,0,WalkerLane,POINT (-187324.5257588717 1825370.1753636356)
455,R1660C876,1660,876,-187074.5257588717,1825370.1753636356,1,4.127517,4.2202888,2.9879456,2.8769655,3.8027096,1279.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-132.4043,-157.19922,-203.46082,1413.1079,1437.9028,1484.1644,33.2,1.3,22.8,0.0030519778,-0.9347118,88.93785,90.24864,88.9789,209.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3816.0845,51915.797,58707.43,790.5694,345096.53,790.5694,-7.7342377,18251.713,559.01697,35014.28,0,WalkerLane,POINT (-187074.5257588717 1825370.1753636356)
456,R1660C877,1660,877,-186824.5257588717,1825370.1753636356,1,4.127517,4.2202888,2.9879456,2.8769655,3.8027096,1279.0,275.99512,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-132.97473,-158.0553,-204.76697,1411.8484,1436.929,1483.6406,33.2,1.3,22.8,0.0030519778,-0.9347118,88.95014,90.254906,88.99016,209.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,97.16888,3691.2058,52135.04,58763.297,559.01697,344956.97,559.01697,-7.6367683,18001.736,790.5694,34764.387,0,WalkerLane,POINT (-186824.5257588717 1825370.1753636356)
457,R1660C946,1660,946,-169574.5257588717,1825370.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1267.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-40.03662,-68.5874,-153.47046,1306.4685,1335.0193,1419.9023,31.1,-1.9,20.9,0.0018444674,-2.7178695,89.66994,90.491486,89.67312,219.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1750.0,67779.055,63926.715,5836.3086,335636.16,1750.0,-8.163551,790.5694,18001.736,17528.549,0,WalkerLane,POINT (-169574.5257588717 1825370.1753636356)
458,R1660C947,1660,947,-169324.5257588717,1825370.1753636356,1,3.731167,4.1971474,2.8394504,2.8843307,3.7263029,1261.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-42.256836,-70.94116,-156.24353,1305.1411,1333.8254,1419.1278,31.1,-1.9,20.9,0.0018444674,-2.7178695,89.676056,90.490135,89.6791,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1500.0,68011.484,63677.41,5884.3013,335505.7,1500.0,-8.12671,559.01697,18086.598,17278.96,0,WalkerLane,POINT (-169324.5257588717 1825370.1753636356)
459,R1660C948,1660,948,-169074.5257588717,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1259.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-42.233154,-70.92285,-156.53601,1304.5787,1333.2684,1418.8816,31.1,-1.9,20.9,0.0018444674,-2.7178695,89.681984,90.488594,89.68489,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1250.0,68244.05,63428.11,5942.432,335375.34,1250.0,-8.08342,353.5534,17925.191,17029.387,0,WalkerLane,POINT (-169074.5257588717 1825370.1753636356)
460,R1660C949,1660,949,-168824.5257588717,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1258.0,320.35132,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-43.93921,-72.77515,-158.79492,1303.2706,1332.1066,1418.1263,31.1,-1.9,20.9,0.0018444674,-2.7178695,89.68772,90.486855,89.6905,221.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2449502e-05,-35.717876,1000.0,68476.73,63178.812,6010.4077,335245.16,1000.0,-8.029772,250.0,17765.838,16779.824,0,WalkerLane,POINT (-168824.5257588717 1825370.1753636356)
461,R1660C950,1660,950,-168574.5257588717,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1255.0,310.14783,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-45.156372,-74.16931,-160.56384,1302.0114,1331.0243,1417.4188,31.1,-1.9,20.9,0.0014284496,-1.4252094,89.69325,90.484924,89.695915,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,750.0,68709.53,62929.523,6087.898,335115.1,750.0,-7.960493,353.5534,17608.592,16530.275,0,WalkerLane,POINT (-168574.5257588717 1825370.1753636356)
462,R1660C951,1660,951,-168324.5257588717,1825370.1753636356,1,3.731167,4.184509,2.8394504,2.8843307,3.7263029,1254.0,310.14783,1367.0,898.9,1289.2,764.6,584.4,801.8,2841.4,1378.7,1791.3,-44.431396,-73.56006,-160.42346,1300.8687,1329.9973,1416.8607,31.1,-1.9,20.9,0.0014284496,-1.4252094,89.698586,90.482796,89.70113,220.0,479.6,853.2,737.8,765.4,780.3,998.8,291.9,514.2,522.3,1.2574557e-05,-53.586212,500.0,68942.46,62680.24,6174.5444,334985.16,500.0,-7.8623023,559.01697,17453.51,16280.74,0,WalkerLane,POINT (-168324.5257588717 1825370.1753636356)
463,R1660C952,1660,952,-168074.5257588717,1825370.1753636356,1,3.731167,4.184509,2.8017712,2.970218,3.7263029,1254.0,310.14783,1086.0,981.7,1354.7,594.5,642.2,850.0,2009.9,1237.8,1678.4,-44.752075,-74.05908,-161.29785,1299.607,1328.9141,1416.1528,30.6,-2.6,20.3,0.0014284496,-1.4252094,89.70372,90.48046,89.70616,220.0,452.9,878.4,723.0,739.5,842.4,1002.8,332.9,519.3,539.5,1.2574557e-05,-53.586212,250.0,69175.5,62430.96,6269.9683,334855.38,250.0,-7.6924815,790.5694,17300.65,16031.22,0,WalkerLane,POINT (-168074.5257588717 1825370.1753636356)
464,R1661C870,1661,870,-188574.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1293.0,379.53793,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-125.74133,-148.94653,-192.40747,1425.0834,1448.2886,1491.7495,33.2,1.5,22.7,0.0032302584,-6.388864,88.83623,90.18675,88.896164,179.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,163.10373,2462.2144,50483.29,58148.516,1118.0339,346143.5,1118.0339,-7.6553106,19756.328,1000.0,36507.703,0,WalkerLane,POINT (-188574.5257588717 1825120.1753636356)
465,R1661C871,1661,871,-188324.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1281.0,379.53793,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-129.89722,-153.36365,-197.28894,1423.0919,1446.5583,1490.4836,33.2,1.5,22.7,0.0032302584,-6.388864,88.84851,90.1933,88.90732,202.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,163.10373,2692.5825,50701.332,58198.477,1250.0,346003.25,1250.0,-7.7174377,19506.41,750.0,36257.758,0,WalkerLane,POINT (-188324.5257588717 1825120.1753636356)
466,R1661C872,1661,872,-188074.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1277.0,379.53793,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-141.53564,-165.4403,-210.04529,1420.8099,1444.7146,1489.3196,33.2,1.3,22.8,0.0032302584,-6.388864,88.86084,90.19984,88.918526,217.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,163.10373,2926.175,50919.668,58249.465,1274.7549,345863.16,1274.7549,-7.7533526,19256.492,500.0,36007.812,0,WalkerLane,POINT (-188074.5257588717 1825120.1753636356)
467,R1661C873,1661,873,-187824.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1276.0,379.53793,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-139.95093,-164.11816,-209.18835,1418.8169,1442.9841,1488.0543,33.2,1.3,22.8,0.0032302584,-6.388864,88.87319,90.20637,88.92979,218.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,1.1025154e-05,163.10373,3162.2776,51138.293,58301.48,1250.0,345723.16,1250.0,-7.777471,19006.578,250.0,35757.867,0,WalkerLane,POINT (-187824.5257588717 1825120.1753636356)
468,R1661C874,1661,874,-187574.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1276.0,301.5183,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-138.95862,-163.25769,-208.56079,1417.8197,1442.1188,1487.4219,33.2,1.3,22.8,0.0030519778,-4.28205,88.88558,90.212875,88.94109,218.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,164.66536,3400.3677,51357.203,58354.52,1274.7549,345583.28,1274.7549,-7.810013,18756.666,0.0,35507.92,0,WalkerLane,POINT (-187574.5257588717 1825120.1753636356)
469,R1661C875,1661,875,-187324.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.752246,3.8027096,1276.0,301.5183,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-135.69568,-160.43091,-206.41235,1415.5403,1440.2755,1486.257,33.2,1.3,22.8,0.0030519778,-4.28205,88.897995,90.21937,88.95244,217.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,164.66536,3640.055,51576.4,58408.582,1118.0339,345443.56,1118.0339,-7.801852,18506.756,250.0,35257.977,0,WalkerLane,POINT (-187324.5257588717 1825120.1753636356)
470,R1661C876,1661,876,-187074.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.8769655,3.8027096,1275.0,301.5183,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-135.10632,-160.10632,-206.55444,1413.5446,1438.5446,1484.9927,33.2,1.3,22.8,0.0030519778,-4.28205,88.91044,90.225845,88.96383,217.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,164.66536,3881.0437,51795.875,58463.664,901.3878,345303.94,901.3878,-7.769993,18256.848,500.0,35008.035,0,WalkerLane,POINT (-187074.5257588717 1825120.1753636356)
471,R1661C877,1661,877,-186824.5257588717,1825120.1753636356,1,4.127517,4.2202888,2.9879456,2.8769655,3.8027096,1274.0,301.5183,2040.3,1666.2,1120.6,1565.9,1016.8,873.1,5250.8,2283.1,1519.3,-135.14453,-160.54529,-207.67981,1411.3085,1436.7092,1483.8438,33.2,1.3,22.8,0.0030519778,-4.28205,88.9229,90.2323,88.97526,216.0,834.6,786.3,799.4,1893.5,1013.9,1000.6,488.6,556.6,589.5,5.3213507e-06,164.66536,3913.119,52015.62,58519.76,707.1068,345164.47,707.1068,-7.713175,18006.943,750.0,34758.094,0,WalkerLane,POINT (-186824.5257588717 1825120.1753636356)
